LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
abeyratne,kumudi,w,SRI,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,39.0,1.2,4.3,,5.5
aboelhasan,jana,w,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,116.0,4.6,5.9,,10.5
aboelhasan,jana,w,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,74.0,4.4,7.866,,12.266
aboelhasan,jana,w,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,113.0,4.4,6.5,,10.9
aboelhasan,jana,w,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,138.0,3.2,8.4,,11.6
achampong,ondine,w,GBR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,15.0,5.7,7.266,,12.966
achampong,ondine,w,GBR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,16.0,5.3,8.033,,13.333
achampong,ondine,w,GBR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,51.0,5.8,7.033,,12.833
achampong,ondine,w,GBR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,3.0,5.0,9.466,,14.466
achampong,ondine,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",BB,4.0,5.1,7.7,0.0,12.8
achampong,ondine,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,1.0,5.9,7.75,0.0,13.65
achampong,ondine,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,12.0,5.2,7.6,0.3,12.5
achampong,ondine,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",UB,5.0,5.6,7.3,0.0,12.9
achampong,ondine,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,7.0,5.6,7.5,0.0,13.1
achampong,ondine,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,1.0,5.0,9.25,0.0,14.25
achampong,ondine,w,GBR,11-14 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",BB,2.0,5.5,7.9,,13.4
achampong,ondine,w,GBR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,7.0,5.5,7.766,,13.266
achampong,ondine,w,GBR,11-14 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,4.0,5.7,8.0,,13.7
achampong,ondine,w,GBR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,25.0,5.3,7.566,0.2,12.666
achampong,ondine,w,GBR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,43.0,5.8,6.433,,12.233
achampong,ondine,w,GBR,11-14 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,24.0,5.6,6.833,,12.433
achampong,ondine,w,GBR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,4.0,5.0,8.933,,13.933
achampong,ondine,w,GBR,11-14 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT,7.0,5.0,8.9,,13.9
achampong,ondine,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",BB,1.0,5.7,8.1,0.0,13.8
achampong,ondine,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,2.0,5.5,8.3,0.0,13.8
achampong,ondine,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",FX,8.0,5.2,6.75,0.0,11.95
achampong,ondine,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,4.0,5.3,7.9,0.0,13.2
achampong,ondine,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",UB,5.0,5.8,8.3,0.0,14.1
achampong,ondine,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,2.0,5.7,8.0,0.0,13.7
achampong,ondine,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,16.0,5.0,,0.0,14.3
achampong,ondine,w,GBR,11-16 Apr 2023,2023 Senior European Championships,final,"Antalya, Turkey",BB,4.0,5.9,7.633,,13.533
achampong,ondine,w,GBR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,4.0,5.7,7.666,,13.366
achampong,ondine,w,GBR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,8.0,5.3,7.866,,13.166
achampong,ondine,w,GBR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,6.0,5.0,8.966,,13.966
achampong,ondine,w,ENG,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",BB,4.0,5.7,6.8,,12.5
achampong,ondine,w,ENG,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,4.0,5.7,7.6,,13.3
achampong,ondine,w,ENG,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,1.0,5.3,8.05,,13.35
achampong,ondine,w,ENG,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",FX,2.0,5.3,7.733,,13.033
achampong,ondine,w,ENG,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,11.0,5.3,7.25,,12.55
achampong,ondine,w,ENG,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",UB,3.0,6.0,7.25,,13.25
achampong,ondine,w,ENG,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",UB,4.0,6.0,7.433,,13.433
achampong,ondine,w,ENG,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,2.0,6.1,7.65,,13.75
achampong,ondine,w,ENG,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,1.0,5.0,8.9,,13.9
adalsteinsdottir,thelma,w,ISL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,69.0,4.7,7.0,0.1,11.6
adalsteinsdottir,thelma,w,ISL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,127.0,3.7,7.733,,11.433
adalsteinsdottir,thelma,w,ISL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,108.0,4.2,6.833,,11.033
adalsteinsdottir,thelma,w,ISL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,126.0,3.8,8.266,,12.066
adalsteinsdottir,thelma,w,ISL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,35.0,4.7,7.533,,12.233
adalsteinsdottir,thelma,w,ISL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,91.0,3.6,7.533,,11.133
adalsteinsdottir,thelma,w,ISL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,57.0,4.1,7.633,,11.733
adalsteinsdottir,thelma,w,ISL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,69.0,3.8,8.533,,12.333
adalsteinsdottir,thelma,w,ISL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,57.0,4.8,6.466,0.1,11.166
adalsteinsdottir,thelma,w,ISL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,78.0,4.5,7.066,,11.566
adalsteinsdottir,thelma,w,ISL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,54.0,4.3,7.933,,12.233
adalsteinsdottir,thelma,w,ISL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,82.0,3.8,8.5,,12.3
adamson,jess,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,54.0,4.3,5.4,0.0,9.7
adamson,jess,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,52.0,4.0,6.45,0.0,10.45
adamson,jess,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,24.0,3.7,7.6,0.0,11.3
adamson,jess,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,44.0,3.6,8.4,0.0,12.0
aldaoud,ruba,w,JOR,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT,23.0,3.2,8.6,,11.8
aldaoud,ruba,w,JOR,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT,23.0,1.6,8.566,,10.166
amorelli,mei,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,22.0,4.2,7.3,0.0,11.5
amorelli,mei,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,31.0,4.3,6.7,0.0,11.0
amorelli,mei,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,35.0,3.4,6.5,0.0,9.9
amorelli,mei,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,30.0,3.4,,0.0,12.1
amrillaeva,lobar,w,UZB,25-28 May 2023,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",BB,26.0,4.9,5.433,0.1,10.233
amrillaeva,lobar,w,UZB,25-28 May 2023,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",FX,18.0,4.6,6.333,0.0,10.933
amrillaeva,lobar,w,UZB,25-28 May 2023,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",UB,16.0,4.3,6.133,0.0,10.433
amrillaeva,lobar,w,UZB,25-28 May 2023,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",VT,9.0,3.8,8.566,0.0,12.366
amrillaeva,lobar,w,UZB,25-28 May 2023,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",VT,9.0,3.4,8.733,0.0,12.133
amrillaeva,lobar,w,UZB,9-12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",BB,17.0,4.9,7.2,,12.1
amrillaeva,lobar,w,UZB,9-12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,21.0,4.9,7.166,0.1,11.966
amrillaeva,lobar,w,UZB,9-12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,28.0,3.6,6.3,,9.9
ananjeva,anastasija,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,117.0,4.7,3.533,,8.233
ananjeva,anastasija,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,101.0,4.4,6.4,,10.8
ananjeva,anastasija,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,111.0,2.7,5.933,,8.633
ananjeva,anastasija,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,87.0,3.8,8.266,,12.066
ananjeva,anastasija,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,24.0,3.4,8.5,,11.9
ananjeva,anastasija,w,LAT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,72.0,4.6,6.1,,10.7
ananjeva,anastasija,w,LAT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,64.0,4.3,7.5,,11.8
ananjeva,anastasija,w,LAT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,103.0,3.4,6.7,,10.1
ananjeva,anastasija,w,LAT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,93.0,3.8,8.633,0.3,12.133
ananjeva,anastasija,w,LAT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,15.0,3.4,8.433,,11.833
andrade,rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,3.0,6.0,7.533,,13.533
andrade,rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",BB,8.0,6.0,6.733,,12.733
andrade,rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,8.0,5.8,7.6,,13.4
andrade,rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,2.0,6.1,8.3,,14.4
andrade,rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",FX,3.0,5.9,7.833,,13.733
andrade,rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,2.0,6.1,8.1,,14.2
andrade,rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,5.0,6.2,7.6,,13.8
andrade,rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",UB,8.0,5.7,7.1,,12.8
andrade,rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,3.0,6.1,8.566,,14.666
andrade,rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,1.0,5.6,9.566,,15.166
andrade,rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,1.0,5.6,9.466,,15.066
andrade,rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,12.0,3.0,8.466,,11.466
andreoli,angela,w,ITA,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,21.0,6.1,6.566,,12.666
andreoli,angela,w,ITA,11-14 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",FX,3.0,5.8,8.066,,13.866
andreoli,angela,w,ITA,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,3.0,5.6,8.033,,13.633
andreoli,angela,w,ITA,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,26.0,4.6,8.533,,13.133
andreoli,angela,w,ITA,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,13.0,4.0,8.633,,12.633
andreoli,angela,w,ITA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,11.0,5.5,7.5,,13.0
andreoli,angela,w,ITA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,43.0,4.6,8.733,0.3,13.033
andreoli,angela,w,ITA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,10.0,3.8,8.466,,12.266
antila,minea,w,FIN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",BB,25.0,4.4,6.933,,11.333
antila,minea,w,FIN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",UB,35.0,2.4,7.9,,10.3
antila,minea,w,FIN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,26.0,3.6,8.633,,12.23
antila,misella,w,FIN,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,25.0,4.3,7.366,,11.666
antila,misella,w,FIN,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,27.0,4.3,6.3,0.1,10.5
antila,misella,w,FIN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",BB,26.0,4.2,7.066,,11.266
antila,misella,w,FIN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,41.0,4.6,6.266,0.3,10.566
antila,misella,w,FIN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",UB,41.0,4.2,5.733,0.5,9.433
antila,misella,w,FIN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,37.0,3.2,8.666,,11.86
archer,shannon,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",BB,8.0,5.2,5.1,0.0,10.3
archer,shannon,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,5.0,5.2,7.3,0.0,12.5
archer,shannon,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",FX,5.0,4.7,8.2,0.0,12.9
archer,shannon,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,7.0,4.7,7.95,0.0,12.65
archer,shannon,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,19.0,4.6,7.05,0.0,11.65
archer,shannon,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",VT,6.0,5.0,7.05,0.3,12.35
archer,shannon,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,3.0,5.0,8.85,0.0,13.85
archer,shannon,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",VT,6.0,4.4,8.45,0.0,12.85
archer,shannon,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,3.0,4.4,8.5,0.0,12.9
archer,shannon,w,SCO,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",BB,3.0,5.2,7.5,,12.7
archer,shannon,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,16.0,5.3,6.65,,11.95
archer,shannon,w,SCO,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,13.0,4.6,6.9,,11.5
archer,shannon,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,15.0,4.5,7.9,,12.4
archer,shannon,w,SCO,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",UB,12.0,5.0,6.4,,11.4
archer,shannon,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",UB,8.0,4.8,7.566,,12.366
archer,shannon,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,11.0,4.8,7.45,,12.25
archer,shannon,w,SCO,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,3.0,5.0,8.7,,13.7
archer,shannon,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT,3.0,4.4,8.5,,12.9
archer,shannon,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT,1.0,4.4,8.7,,13.1
aripova,dildora,w,UZB,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,135.0,4.6,5.333,,9.933
aripova,dildora,w,UZB,23-26 Feb 2023,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",BB,8.0,5.0,6.066,,11.066
aripova,dildora,w,UZB,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,7.0,5.2,7.766,,12.966
aripova,dildora,w,UZB,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,15.0,4.6,8.0,0.3,12.3
aripova,dildora,w,UZB,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",UB,22.0,5.0,5.7,,10.7
aripova,dildora,w,UZB,23-26 Feb 2023,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",VT,8.0,4.2,8.466,0.3,12.366
aripova,dildora,w,UZB,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT,8.0,4.2,8.566,,12.766
aripova,dildora,w,UZB,23-26 Feb 2023,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",VT,8.0,3.8,8.666,,12.466
aripova,dildora,w,UZB,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT,8.0,3.8,8.533,,12.333
aripova,dildora,w,UZB,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,30.0,4.3,5.833,,10.133
aripova,dildora,w,UZB,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",BB,31.0,5.0,6.033,,11.033
aripova,dildora,w,UZB,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,26.0,4.4,6.666,,11.066
aripova,dildora,w,UZB,1-4 Mar 2023,World Cup,final,"Doha, Qatar",FX,4.0,5.0,7.566,,12.566
aripova,dildora,w,UZB,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",FX,2.0,5.0,7.866,,12.866
aripova,dildora,w,UZB,27-30 Apr 2023,World Cup,final,"Cairo, Egypt",UB,8.0,4.9,7.2,,12.1
aripova,dildora,w,UZB,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,8.0,5.0,7.5,,12.5
aripova,dildora,w,UZB,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",UB,22.0,4.5,3.866,0.5,7.866
aripova,dildora,w,UZB,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT,12.0,4.2,8.433,0.1,12.533
aripova,dildora,w,UZB,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT,12.0,3.8,8.7,,12.5
aripova,dildora,w,UZB,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT,18.0,4.2,7.633,0.1,11.733
aripova,dildora,w,UZB,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT,18.0,3.8,8.633,,12.433
arraiz,valeria,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,9.0,4.2,7.35,,11.55
arraiz,valeria,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,12.0,4.3,7.7,,12.0
arraiz,valeria,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,28.0,4.1,5.7,,9.8
arraiz,valeria,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,22.0,3.6,8.75,,12.35
arraiz,valeria,w,VEN,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,10.0,3.6,8.6,,12.2
artamonova,sona,w,CZE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,22.0,4.8,7.3,,12.1
artamonova,sona,w,CZE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,90.0,4.6,6.933,0.3,11.233
artamonova,sona,w,CZE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,68.0,3.8,7.766,,11.566
artamonova,sona,w,CZE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,80.0,3.6,8.7,,12.3
artamonova,sona,w,CZE,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,11.0,4.6,8.066,,12.666
artamonova,sona,w,CZE,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,13.0,4.8,7.766,0.1,12.466
ashikawa,urara,w,JPN,23-26 Feb 2023,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",BB,2.0,5.8,8.266,,14.066
ashikawa,urara,w,JPN,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,4.0,5.5,7.633,,13.133
ashikawa,urara,w,JPN,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,10.0,4.5,8.166,,12.666
